clip,face_ratio_mean,face_ratio_std,facing_front_frac,head_down_frac,nose_conf_mean,nose_x_std,nose_y_std,eye_conf_mean,eye_nose_dist_mean,eye_nose_dist_std,nose_to_shoulder_mean,nose_to_shoulder_std,shoulder_width_mean,shoulder_width_std,move_mean,move_max,big_moves,longest_still,still_frac,movement_drift
1100051002.avi,0.5160559043437714,0.010026298163622693,1.0,0.0,0.9944424877564112,0.008508488065429212,0.002419101600950936,0.9886750524242719,0.0604917627402612,0.0010347742158301,0.2693871181872975,0.003632011212575353,0.6193140446753783,0.00651329607436339,0.002749943768343708,0.008867747355307482,3,5,0.5084745762711864,0.0008497086107445953
1100051004.avi,0.5201734501739096,0.015114843150874474,1.0,0.0,0.9947927842537562,0.009461381114536583,0.0022699458782272455,0.9893470158179601,0.058750143998560246,0.001074933310230992,0.27890567305451636,0.005898973820668244,0.6334120573543225,0.009946552760223139,0.0050387336539669154,0.01513189214129629,2,7,0.5084745762711864,-0.0008982415205808503
1100051006.avi,0.5343000451707401,0.010192125260076323,1.0,0.0,0.9949400107065837,0.005877619050852844,0.001984589369072939,0.9895175367593765,0.06040705144656864,0.0010447674587756434,0.2742555273700152,0.005348269563982204,0.6336014091612431,0.00740922470152743,0.0035719353399177645,0.012039947315903347,2,8,0.5084745762711864,-0.0018034105964220217
1100051007.avi,0.5313963951024838,0.015269709820490213,1.0,0.0,0.9948159009218216,0.007444980098525335,0.004954839816642472,0.9893289824326833,0.060343271175591226,0.0012015014810708518,0.27291676099060225,0.0050579393636339415,0.6289341829179893,0.010766477792417429,0.0050779978839312285,0.018920781063032983,3,9,0.5084745762711864,0.00191931652065432
1100051008.avi,0.5294874911904511,0.015627950633026858,1.0,0.0,0.9947706758975983,0.0033733836710600792,0.0021290234469034525,0.9892157514890035,0.06037370553623868,0.0009190152590963043,0.2714489495766415,0.005228149895256134,0.623131673569692,0.009532232680092794,0.0038032714250183846,0.011347534381833746,2,6,0.5084745762711864,-0.0012543128199583365
1100051009.avi,0.5078737302554494,0.02173034336351622,1.0,0.0,0.9948322991530101,0.008862215306080822,0.0033685727633659575,0.9894432798027992,0.06056391747424694,0.0014383620586561608,0.27284563950949925,0.0068781424390314825,0.624586408816233,0.017032188874889633,0.004164706130213609,0.012371281882041634,4,7,0.5084745762711864,-8.92744163333032e-05
1100051011.avi,0.5263209343454228,0.022173572920168368,1.0,0.0,0.9947220464547475,0.005888658063140889,0.00638108027195145,0.9891197517514229,0.059188364807600626,0.0016917174232124429,0.2791019267048575,0.0065850208196050085,0.6109745710098546,0.012046455156599554,0.004214034936393033,0.015981732715136966,3,6,0.5084745762711864,0.0019951195007704976
1100051012.avi,0.5203198905052088,0.011866886425206322,1.0,0.0,0.9943508187929789,0.002799807954873612,0.002605436502154572,0.9890182688832283,0.060509726082227065,0.0007341570519714461,0.26841556386173776,0.004347686888469753,0.6078857843367411,0.004716775886179894,0.0025448184604662783,0.00864177614342942,3,6,0.5084745762711864,-0.0003712910386739175
1100051013.avi,0.5118644219707482,0.00948164463180855,1.0,0.0,0.9941913525263468,0.0020357477204997693,0.002102489567697362,0.9889815409978231,0.061154995551346195,0.0009697874363362888,0.26649025073405824,0.0036712766017176373,0.6095379210423048,0.007787895045218532,0.002620803739908966,0.009151652760296216,4,4,0.5084745762711864,7.954481621298345e-05
1100051014.avi,0.5130023223801505,0.017236242460345642,1.0,0.0,0.9942951450745264,0.006874245890166895,0.0029361459952286276,0.9890116463104884,0.06077785828946193,0.0009651851305570889,0.26742775233027455,0.004239829402660547,0.6095261769031372,0.009216868262977226,0.0032475814859556397,0.015709124336684345,4,5,0.5084745762711864,0.001147433405671462
1100051016.avi,0.5087912013265073,0.02274783826120169,1.0,0.0,0.9950430711110433,0.009460747809014196,0.0021835940794257534,0.9893784900506337,0.06279931185109347,0.001005357279330795,0.2679230161976312,0.006822910094763814,0.6210657714507999,0.01060619723337615,0.0032743280076005634,0.019867618703192848,1,6,0.5084745762711864,0.001227607979391243
1100051017.avi,0.5276136953628671,0.019809927992525834,1.0,0.0,0.9943468679984411,0.01653984435049873,0.0031977365395870487,0.9887576133012772,0.06194148225093314,0.0012406319273302131,0.26398587574072485,0.005731842970697401,0.6080725623769642,0.01348914301334962,0.005184674266453799,0.023768914546625566,3,7,0.5084745762711864,-0.001762450825002559
1100051019.avi,0.5393240935743643,0.015825391807343752,1.0,0.0,0.9943355371554693,0.0038249917225056246,0.0014765905386850044,0.9888039370377858,0.061926893683680075,0.0008584531878475191,0.26745794520926097,0.003766666777967873,0.6067394372076997,0.008215312076981035,0.0037754456699951792,0.011169577837038727,3,7,0.5084745762711864,-0.0004288636060921407
1100051020.avi,0.5456494697918288,0.017424580003867204,1.0,0.0,0.9943211088577907,0.003918918801149418,0.0015885522903672249,0.9885952681303024,0.061779823818462164,0.0010932479537941633,0.267815042646512,0.004135475035156134,0.6074017899564071,0.009571600430683997,0.004019388724832542,0.013591943551652092,1,6,0.5084745762711864,0.0009338640981197918
1100051021.avi,0.5608267010020932,0.021498643732832143,1.0,0.0,0.9946807096401851,0.006220694556032396,0.0034945661506181726,0.9886677076419195,0.0613793572966637,0.0014989681331390482,0.272910828104716,0.006628493803575233,0.6087391554743582,0.010908665688565073,0.004928206950352301,0.01374377489962188,1,7,0.5084745762711864,0.0009740977653692872
1100051022.avi,0.5874132053080295,0.01567910717207527,1.0,0.0,0.9953491598367691,0.0031692345371845286,0.0019533632351446113,0.9887480288743973,0.06084506193325867,0.00111030478824969,0.2835011285409157,0.004151266714550946,0.6203526041053417,0.00860604543844049,0.0033004590362592924,0.012974278470384785,4,4,0.5084745762711864,-0.00046611312548385745
1100051023.avi,0.5911615747886496,0.016308701339258727,1.0,0.0,0.9953147381544113,0.0036966088543855776,0.0014858894651865794,0.9886145209272702,0.06187169128934684,0.0009718444775456891,0.28173772906349315,0.0038064149977705946,0.6202853145047152,0.009015047383236182,0.002903676550710633,0.010095593136448172,5,6,0.5084745762711864,-1.5560481848422673e-05
1100051024.avi,0.5916103775201479,0.015476995962136513,1.0,0.0,0.9953091710805893,0.003908196756652462,0.0016934251032474376,0.9886217390497526,0.062481154908695255,0.0011633990887986911,0.2788877245101249,0.00394359401052415,0.6179713748050699,0.01061230517158594,0.0032371572987092076,0.013007061965452418,4,9,0.5084745762711864,0.000529062428782132
1100051025.avi,0.5796988252413323,0.03272940358838515,1.0,0.0,0.9953418294588725,0.0121021780433702,0.005188062860954682,0.9887413625915845,0.0618186101287701,0.0024345641354173568,0.27877731518433474,0.00613942775980477,0.6187345950549068,0.01144408955104562,0.004098725303196441,0.02209986770105265,3,6,0.5084745762711864,0.001952235588032853
1100051026.avi,0.5373791936664051,0.02753795524743383,1.0,0.0,0.9951547722021739,0.01693251186064977,0.0028156908629549168,0.989327447116375,0.05915063494151519,0.0009169307799379892,0.28963916414542584,0.008985929388956275,0.6247578157403144,0.009554625020888784,0.0045993217815316284,0.017244324728795057,4,6,0.5084745762711864,-0.0016758467510539247
1100051028.avi,0.48064637570264596,0.01165050938519655,1.0,0.0,0.9949915061394373,0.004089961618701336,0.0024889028829788626,0.9896529366572698,0.05976717438690681,0.0009569832122572145,0.2912039358734247,0.00585984091572414,0.6186101480898042,0.010724065592385215,0.004778148744912181,0.013749916848674899,2,6,0.5084745762711864,-0.000947822807780713
1100051029.avi,0.4024138698785503,0.07892147394809451,0.9166666666666666,0.0,0.994961941242218,0.03681568807697295,0.0026996169394578173,0.9882510667045911,0.05992136513560784,0.001165859367551991,0.29455863279416494,0.006169438908009817,0.624067449217221,0.013694995223890656,0.005661893366125858,0.044417391074375034,2,9,0.5084745762711864,-0.001821616733813385
1100051030.avi,0.4093151459431416,0.02836029185221122,1.0,0.0,0.9955611656109492,0.011170107403716425,0.004224178109772647,0.990093170106411,0.05894096132367456,0.0012347568134774651,0.28010760270470153,0.010278787366278994,0.6112608109585561,0.009764902884657112,0.003525197996219133,0.030337841361057636,2,8,0.5084745762711864,0.001400699611444217
1100051031.avi,0.5334320336802948,0.10533911177957007,1.0,0.0,0.9960620542367299,0.029923783098916197,0.005956118490981267,0.9890630220373472,0.06684591379289404,0.0018461898740121947,0.2509494125863699,0.010649006353814947,0.6293363724490456,0.012007806404277515,0.006883806275825423,0.0432986815588919,2,7,0.5084745762711864,0.003421766881195148
1100051032.avi,0.49392884650900093,0.045526735364817425,1.0,0.0,0.9953829964001973,0.012471766246248343,0.005953412150815942,0.9900998701651891,0.05985046777068619,0.0021720685760842546,0.26905217878157983,0.006374161532352242,0.6135312422670235,0.01100390682308164,0.0035075513757514957,0.01635344506946832,4,5,0.5084745762711864,-0.003060976257771446
1100051033.avi,0.5234924915655835,0.01018470427552283,1.0,0.0,0.9953651229540507,0.0029617899270329186,0.0018658992610187139,0.9903491109609603,0.05986141524418873,0.0010581815524510342,0.2637713055582188,0.0037237170467498467,0.6091414574006514,0.006477061505488125,0.003385701149159657,0.008611820245548117,3,8,0.5084745762711864,-0.00041277667788899765
1100051034.avi,0.5294282923317305,0.010211153404975975,1.0,0.0,0.995178833603859,0.0034139999720871374,0.003952054628151158,0.9901457682251931,0.059824927239913575,0.001487647585353833,0.26417549525989115,0.0053660304163827876,0.6121395886817484,0.005531063191555638,0.003908945516862148,0.012721002085319262,2,8,0.5084745762711864,-0.0010626012079862517
1100051035.avi,0.5322899102039611,0.008018533245771514,1.0,0.0,0.9953309675057729,0.002345278861974539,0.0014312889180218143,0.9902678539355596,0.06206193797471429,0.000791800709807999,0.25948828667019125,0.0033177828111025415,0.6115853957696008,0.008084912714131991,0.00258991284771343,0.006809694502562089,3,9,0.5084745762711864,-0.00038558773624928436
1100051036.avi,0.5228013099327878,0.01131847094608613,1.0,0.0,0.9952379296223323,0.003973188429481233,0.0031536544461358467,0.990159660577774,0.06291975039524861,0.001119336180634203,0.25235410474678244,0.004332260756746317,0.6082321033375196,0.006485395049096521,0.0034888217609845657,0.008929530509635865,2,9,0.5084745762711864,0.0004795281940417201
1100051037.avi,0.5208309496243404,0.010934171914343734,1.0,0.0,0.9953127016623815,0.002407061914863343,0.001775333859188867,0.9902893776694933,0.06246024584131263,0.0008355427496910878,0.255030957564543,0.0034531806365531844,0.6103860826104572,0.0058978317623045486,0.0032635061471779853,0.008393178061349081,3,9,0.5084745762711864,-0.0015125972373934587
1100051039.avi,0.4988671909938318,0.04015667199890518,0.9833333333333333,0.0,0.9955621302127838,0.013870195270232338,0.0038125927520164544,0.9898526007930438,0.05880486469906541,0.0010975484436712144,0.28011596707953756,0.007401168508420782,0.619482025195806,0.011005089669773904,0.004628107214192468,0.026481614081826994,3,12,0.5084745762711864,-0.004025515476469025
1100051041.avi,0.5187456611266363,0.006292971672087693,1.0,0.0,0.9957031438748042,0.002668141328191802,0.0012625654654942122,0.9909728904565175,0.05990762446981665,0.0006453516637060121,0.2663803219985938,0.003714213205988318,0.6028716545190357,0.005851154664383829,0.0021868148031593667,0.008032630238661862,1,7,0.5084745762711864,-3.824479222337782e-05
1100051042.avi,0.5149117444129769,0.0057004458238365105,1.0,0.0,0.9957324008146922,0.0075538307779831025,0.0020061788041990103,0.9906028484304746,0.060997224058266804,0.001172173234145286,0.26488566050589574,0.004321245027699168,0.604464631076786,0.010929223226133426,0.00333481488229881,0.010916984937282555,6,4,0.5084745762711864,0.0020868594248897245
1100051044.avi,0.5211216082454426,0.012012692967750581,1.0,0.0,0.9954541732867559,0.0022816383530827686,0.001670270606456313,0.9899537225564321,0.062448024921765634,0.0009260949525148159,0.2628005250681492,0.004881968647303563,0.6033432170863553,0.012841046188539667,0.0029117733125933625,0.008303123814840819,1,5,0.5084745762711864,0.00022400205932427255
1100051045.avi,0.5260642035174875,0.010435329522785695,1.0,0.0,0.9955331385135651,0.003970373440803151,0.0018802138606723638,0.989884041249752,0.06283356839729735,0.0009242026428738027,0.2621305937338457,0.00499970717095521,0.6058473686699436,0.012471822780082771,0.004102664055539716,0.011133671130138998,2,4,0.5084745762711864,-0.0007577763587956368
1100051046.avi,0.5270258728411726,0.010084708472894884,1.0,0.0,0.995680320262909,0.0026596870641991907,0.0018137408309161062,0.9900786484281222,0.06315656032950395,0.0011837727438991235,0.2625442137404711,0.004677056146528841,0.6090414754567732,0.01110439629784769,0.0036642264034642616,0.009118691518768086,3,5,0.5084745762711864,-0.0006235290423511207
1100051048.avi,0.5240597813698068,0.011497662197464818,1.0,0.0,0.9954866389433543,0.0034128848629109477,0.002655180320215086,0.9899225100874901,0.06270137386324424,0.0013857655924140952,0.2609620202333387,0.005878309771387265,0.6055392292710712,0.010813524550882803,0.0037578104525640066,0.01102266505649668,3,5,0.5084745762711864,0.0008922029771169931
1100051049.avi,0.524139110810195,0.011898153642037484,1.0,0.0,0.995493832230568,0.0040844843142131305,0.003375598294537193,0.9898399362961451,0.06168925433409116,0.0014299766428538337,0.2649179151274294,0.006200538827997505,0.6077098356711819,0.013536028632673284,0.00507107532041485,0.013031598549331606,1,6,0.5084745762711864,-0.0001291011688698638
1100051050.avi,0.5290302548933892,0.014785580577428256,1.0,0.0,0.9955811917781829,0.0051003779615813654,0.004519421075088588,0.989923107624054,0.06421758935407512,0.002043830346989118,0.260245051707775,0.004746809254545477,0.6103475967683547,0.012808874857288665,0.004485765149260511,0.01257527760577794,2,8,0.5084745762711864,-0.0010148597365794059
1100051051.avi,0.5305970483616691,0.012912591811289656,1.0,0.0,0.9956750313440959,0.004842282667643664,0.002706516183347389,0.9900207752982776,0.06365786061235047,0.0012318471168480873,0.2607313274823987,0.005816501122128938,0.6115487236038711,0.010053307066789367,0.004305443893088122,0.012552502389961542,3,7,0.5084745762711864,0.0014497368680956276
1100051052.avi,0.5424878581869154,0.020577989418799382,1.0,0.0,0.9955954343080521,0.008726026453505637,0.003929021606487679,0.989793561398983,0.06098794546523693,0.0020212663884109305,0.2673002530237591,0.00770905376451424,0.6108124951312254,0.01049019574864744,0.004487808838676411,0.01071575446994629,2,7,0.5084745762711864,-0.0003241549956213008
1100051053.avi,0.5650554501306224,0.018769645102968795,1.0,0.0,0.995551206668218,0.0042930515009196295,0.002994975610643773,0.9897182449698448,0.061583714194155106,0.0011465419563805102,0.26697210135135685,0.003943725555299757,0.6084131435178265,0.010940304410298073,0.004475173422698249,0.010593912846401184,3,7,0.5084745762711864,0.00036375676824908047
1100051054.avi,0.5636139879185115,0.020565182933589145,1.0,0.0,0.9957200745741527,0.005509771029876502,0.003206489366240417,0.9899659862120946,0.061616461560324645,0.0011464817219690642,0.2670867524425858,0.00409476848233804,0.6116067458296115,0.009653264475925991,0.004254625466342514,0.01567239213246157,3,5,0.5084745762711864,-0.0012382680101145588
1100051055.avi,0.5535842220617883,0.02134486472550494,1.0,0.0,0.9954815944035847,0.003790773054532476,0.0017171339581306933,0.9898223176598548,0.06187073474104685,0.0009572515494189216,0.2666283438470944,0.004157079837113955,0.6122515772704724,0.007295802770581405,0.004112487366883511,0.01139743791094936,3,4,0.5084745762711864,-2.1382230995707283e-05
1100051056.avi,0.5696092153914447,0.01404950902637292,1.0,0.0,0.995776230096817,0.0035739780230233838,0.0026181213985144434,0.989825643102328,0.061577025534312387,0.0013285467835484907,0.27245012924360984,0.0041444661721982004,0.6187826330277134,0.00846542502078848,0.00459745160799813,0.013248004261782553,5,6,0.5084745762711864,0.0036374905038123783
1100051057.avi,0.5777767166835811,0.01956874323955959,1.0,0.0,0.9957508971293767,0.006903680789605679,0.0038430700666168406,0.989623254040877,0.05944557532575847,0.0012813433810703115,0.2796906922899377,0.006835987979116764,0.621644992378305,0.009771438275922239,0.004080645836079329,0.014312149044844126,5,6,0.5084745762711864,0.00039580958128711697
1100051059.avi,0.5246001323528403,0.0075009535607296045,1.0,0.0,0.9955590089162191,0.004446736314326643,0.002643939593988516,0.989809105793635,0.06200040351942561,0.0012980837873795325,0.2551754747629937,0.0033573676093432204,0.6052371003330761,0.009496109599473033,0.00463737502604786,0.01053232851925717,1,4,0.5084745762711864,0.0006813138670350482
1100051061.avi,0.5086676070815281,0.010200723036268339,1.0,0.0,0.9951932857433955,0.0034547712739250017,0.002172531904316521,0.9894536172350248,0.05692810464662567,0.0008559901576724683,0.28192634337957617,0.005218147062729198,0.6256796846317185,0.006225109871379305,0.002897908308288936,0.006979291991789569,2,4,0.5084745762711864,1.7414583967778098e-05
1100051062.avi,0.5300042152807845,0.017906616303282177,1.0,0.0,0.9950584381818771,0.011391238176953691,0.004574392460811503,0.9892577881614367,0.058091849642828215,0.0008673241376296338,0.27716054754782526,0.0074170635493711265,0.6246632106017636,0.00756888621756913,0.0034451477406454226,0.014241318465507299,2,7,0.5084745762711864,-0.0005023280356401582
1100051064.avi,0.5281484625784418,0.009395225635853072,1.0,0.0,0.9949782907962799,0.0021913039156080437,0.0013322159108079888,0.9896273523569107,0.06007625497077547,0.0007518643083624726,0.2766448107112856,0.003150053329135128,0.6259695008089695,0.005015018750317034,0.0020745016767258675,0.005784363308403445,3,6,0.5084745762711864,0.000496500989757689
1100051065.avi,0.5349748286355887,0.008761485469173613,1.0,0.0,0.995133646329244,0.002609865438820962,0.0018113108494569813,0.9897438158591588,0.06092318615930669,0.0008339408281388171,0.27230377949813506,0.0034672279415696385,0.6225862872265545,0.00669021125135475,0.0028819776283213216,0.011625294025580992,4,13,0.5084745762711864,0.001568069905610832
1100051066.avi,0.5377231966316489,0.02395066237645874,1.0,0.0,0.9952914595603943,0.01881155902060042,0.0030166194440706825,0.9895533745487531,0.06136630650398699,0.0010438217296788864,0.27571769066586976,0.00593347985881793,0.6210417492450265,0.006250364040825038,0.004403922474199139,0.01937818069037694,3,6,0.5084745762711864,-0.0017314566063204129
1100051067.avi,0.5399735910807956,0.010569675944382084,1.0,0.0,0.9952431678771972,0.003373246905621907,0.0016732108626452582,0.9895513266324997,0.06211365050470803,0.0008055779748788738,0.26960181903845387,0.0027832719213953844,0.6268767890279182,0.006595589826772646,0.00398408427320986,0.010123169980909466,3,7,0.5084745762711864,-0.00030060225680980223
1100051068.avi,0.547620592850723,0.010788232035055448,1.0,0.0,0.9953328152497609,0.003546738067303439,0.00186827736887714,0.9897384027640025,0.06213960804076286,0.0008472640604106989,0.26752130651397343,0.0024852584404391437,0.6252555292702443,0.005983773873764923,0.004560659553896185,0.011254087208228661,2,6,0.5084745762711864,-0.00014211457115110258
1100051071.avi,0.49627214551301174,0.05937949443561958,0.9821428571428571,0.0,0.9949697067340215,0.04277236399949462,0.009322702276065456,0.9873471031586329,0.05697909213464344,0.0018529374261393634,0.2806964080509381,0.014914760836681697,0.6049830477235603,0.01247215248447678,0.009318835735387063,0.0881727807504597,3,7,0.5084745762711864,-0.01180699486782577
1100051076.avi,0.4668916894681155,0.009392437910322553,1.0,0.0,0.9944855640331904,0.00674762123423787,0.0026725240256023574,0.9890960186719895,0.06551068690823889,0.0011624315569273211,0.2535106283953957,0.0042031196012724,0.6253379349518866,0.005482667441770142,0.0038229559566884458,0.010454877306141426,4,9,0.5084745762711864,0.0011845155105102306
1100051078.avi,0.42780784904025293,0.01765387462417546,1.0,0.0,0.9951146374146144,0.004016019442855052,0.0017386071315669944,0.989186720053355,0.06711405560740842,0.001063521400365407,0.2662632982332936,0.004709964069055556,0.6254749064363886,0.006373993727648037,0.003640952295039057,0.010889979302268524,2,5,0.5084745762711864,0.0016721960842101475
1100051079.avi,0.4446352753407414,0.0427087061640592,0.9666666666666667,0.0,0.9952717890342077,0.006543036833285505,0.00819175937216341,0.9893735011418661,0.06621162822384949,0.0023046331661384437,0.2696860162217455,0.008692909159483814,0.6311412035774714,0.007253933393167781,0.005695213359446494,0.03011127718272221,2,4,0.5084745762711864,0.0037364203975736583
1100052001.avi,0.5181554101890448,0.020075584991906915,1.0,0.0,0.9877520938714345,0.019368208175065408,0.009297383633407649,0.9859366228183111,0.0706889390665821,0.005319342542890453,0.3771175930367632,0.009023218869772738,0.6681306640275557,0.01905925412923032,0.006659464448199284,0.02144534352814095,4,10,0.5084745762711864,0.0037301538417994816
1100052002.avi,0.5370295203658181,0.0612766099493248,1.0,0.0,0.9915318379799525,0.05449247521657453,0.042331203198079856,0.9836201220750809,0.05641550430057036,0.0058821221622104595,0.2933481960356782,0.03522998056120714,0.5890558629656429,0.009677513892498235,0.011043136640676115,0.04813231761551176,4,16,0.5084745762711864,-0.012185778857147295
1100052006.avi,0.49285635430840313,0.037496205327191286,1.0,0.0,0.992210806409518,0.02378873249712116,0.007928589409894469,0.9847904021541277,0.060946384546439705,0.002732523942421156,0.2983515610241152,0.0071371165186496135,0.6159175411606495,0.010957313560498873,0.00635729328466728,0.023939072533635617,2,10,0.5084745762711864,-0.0018961163973094238
1100052007.avi,0.5408493595346707,0.06386492262191387,1.0,0.0,0.9924491326014201,0.04103047835418255,0.011153845053375138,0.984670102596283,0.0599898169919347,0.0032243250493805753,0.294599048954407,0.01384800754268659,0.6112167900988358,0.013029111028233646,0.007597373543571333,0.02275268928410282,4,8,0.5084745762711864,0.0035225394703480174
1100052008.avi,0.6371897834371466,0.016269077571077803,1.0,0.0,0.9937665412823359,0.008938287944625525,0.006517827137705661,0.9846456244587898,0.05931389267773104,0.002266471805613405,0.2951509832947226,0.007429055701743439,0.6013229041721757,0.004933563140690927,0.0028992457616965083,0.010191756937044681,3,6,0.5084745762711864,-0.0017875980511349323
1100052009.avi,0.597432550923488,0.017577094472855184,1.0,0.0,0.9939113467931747,0.011065019582870012,0.013681279843911234,0.9855961903929711,0.05839583301658379,0.003890002523020119,0.29669076311175874,0.012797938877654739,0.6068456600156307,0.005157594652119344,0.003066302189708223,0.011575218584034555,3,10,0.5084745762711864,0.001682066495676168
1100052014.avi,0.5040236008944481,0.026288177103115228,1.0,0.0,0.9929587086041768,0.051098216841370274,0.013460994232585247,0.9863486006855965,0.05803994142159965,0.004902928019996065,0.2994446785716904,0.021733410906402822,0.6284026794969351,0.010597263482557072,0.0069939260478041115,0.037136231269743476,3,9,0.5084745762711864,0.00465933422705301
1100052023.avi,0.42371203079267367,0.028489705421904057,1.0,0.0,0.994275708993276,0.04010181513769595,0.03925447809460467,0.9875450993577639,0.06319950697510221,0.007558220255171689,0.2599240469208593,0.04257332638109871,0.6337508127232313,0.006208888919754532,0.006438563119730119,0.0231070310248737,3,9,0.5084745762711864,0.004316360059094746
1100052024.avi,0.47786007225938704,0.03201422177600467,1.0,0.0,0.9935431569814682,0.016887361851294514,0.0023047173520634595,0.9872085298101108,0.058983304287504194,0.0012224052749697373,0.2873964810564346,0.0031144589372448326,0.6293865247299407,0.004171293681561478,0.003310087220282154,0.012209921651145622,4,8,0.5084745762711864,-0.0007599998167674093
1100052026.avi,0.39945547769628426,0.02261141067032652,1.0,0.0,0.993571674823761,0.012327212314454317,0.0017811163160646735,0.9865090648333231,0.05857385497588997,0.0008794872422617888,0.28884387255043725,0.0036551943038933294,0.6322165803664535,0.004749263818323455,0.003188803055484131,0.01850246770597532,3,4,0.5084745762711864,-0.0006003571389261112
1100052027.avi,0.39478196160547535,0.0046744623161868405,1.0,0.0,0.9934171080589295,0.002872375329343693,0.0023491213655253648,0.9864090139667193,0.058920823456008485,0.000564446632543251,0.28490323139558676,0.0025508334714632506,0.6325856605492272,0.003114249308317352,0.0020558141669748333,0.005869866995182882,3,7,0.5084745762711864,2.6963324421626356e-05
1100052028.avi,0.40200328245333206,0.007153018680544533,1.0,0.0,0.9931740115086237,0.004316999659032901,0.0013896578889421776,0.9861368194222451,0.05896607913677624,0.0007483147377837689,0.2842508853723478,0.0015226325373138717,0.6344023598823261,0.0033428950793685866,0.001748356213228267,0.005888188185263152,1,5,0.5084745762711864,3.87651460613766e-05
1100052030.avi,0.41142159890463303,0.0048790304591071,1.0,0.0,0.9930289814869563,0.0027276720898757757,0.0027212977548285245,0.9861135572195053,0.060161686575814506,0.0008609942610333453,0.28127156963367894,0.0027635481013640485,0.638058041167904,0.002532946562714169,0.001807637591502449,0.010009025451473866,2,4,0.5084745762711864,0.000502113802516447
1100052031.avi,0.4084412492499366,0.00746761768055177,1.0,0.0,0.9928303261597952,0.0036486362744304252,0.0019207443838519243,0.985747163494428,0.06051716832257983,0.000825192159607423,0.278767065003845,0.0017885738673927404,0.6375158280546744,0.0029979199926613897,0.002709361658243416,0.012446453101836836,4,6,0.5084745762711864,-0.0015396555304773793
1100052032.avi,0.42638727734709875,0.09873300852852428,0.9666666666666667,0.0,0.993289045492808,0.03496856787357191,0.012584519402611152,0.9859700550635656,0.05548915751124176,0.004454806559369357,0.30535375556491917,0.0181373071814484,0.6405399693961144,0.012816585793763888,0.00640583763302189,0.020342091974217467,4,7,0.5084745762711864,0.000834524942785111
1100052033.avi,0.46285099135860985,0.01729386255570866,1.0,0.0,0.9936275005340576,0.012583924476874325,0.006846108915822671,0.9872980038324992,0.0576759728629915,0.002299332864756556,0.2946656017125633,0.009842379729452927,0.6421803843994444,0.007799369809344891,0.0039415717646872385,0.01423927266023725,3,6,0.5084745762711864,-0.001734661060172055
1100052035.avi,0.47930124441964794,0.006167892499054558,1.0,0.0,0.9933124790589015,0.002497896192510474,0.0015352978097850397,0.987212702135245,0.0584276715366234,0.0006104178828178267,0.28674766830064047,0.003198362992604919,0.6414681461668247,0.004178640163188616,0.0017765876883477237,0.005432453786981118,3,5,0.5084745762711864,-8.824109790714222e-06
1100052036.avi,0.4787305754831797,0.005522695183338187,1.0,0.0,0.9934097905953725,0.0025209388376751856,0.0023113678234418585,0.9872738018631935,0.05848679006652285,0.0008985367467475798,0.28400102547738837,0.002890960537039624,0.6377925689136379,0.0036172118646022296,0.0021620113121780162,0.006139033653256132,2,4,0.5084745762711864,-0.00011898701829138542
1100052037.avi,0.47896108761155226,0.007172101522956029,1.0,0.0,0.992806859811147,0.0033699158159983594,0.0025089196707014567,0.9865629052122434,0.0592842224127286,0.0007926705014746667,0.27656246122607947,0.0026166138917069564,0.6376363078013394,0.0030271342430369854,0.0027692943076166802,0.006239288852921492,1,11,0.5084745762711864,-0.00045160679223980567
1100052038.avi,0.4771658393985196,0.0073480656399923325,1.0,0.0,0.992857978741328,0.0024616795627563927,0.0017899935310122196,0.9866126522421836,0.05831238923528775,0.0005438599328346877,0.2792519047802308,0.0020066052241258393,0.6382654931539131,0.0031267423165620817,0.0023541454640220337,0.007551630552129467,3,5,0.5084745762711864,-5.328184002592867e-06
1100052039.avi,0.40434805280861214,0.03741782216123373,0.9833333333333333,0.0,0.9935912301143011,0.019776223455077586,0.004412595704794298,0.9863171339035034,0.05716994443933289,0.0009398927428698436,0.292518257517124,0.006106579178205765,0.6433330467678643,0.009812103808527265,0.00489594435570575,0.020799048534349673,4,11,0.5084745762711864,-0.00551480104743419
1100052040.avi,0.41143037190149406,0.03497203924968847,1.0,0.0,0.9934729635715485,0.022550423324672778,0.002261774779935532,0.9865692600607872,0.05853340526051413,0.0015183345148551328,0.2873975185311667,0.004888232859933698,0.6410242579721038,0.011624968080412688,0.003184714110394022,0.016720177111292474,3,9,0.5084745762711864,0.0007986078538053734
1100052041.avi,0.44747559550046173,0.023109992559819822,1.0,0.0,0.9934771577517192,0.017210977997397167,0.0017187489149982703,0.9872421448429426,0.05857428236800224,0.0011737351099863486,0.2874310381154724,0.006142218121623926,0.637378596772444,0.008912704188613752,0.0027520939201710376,0.01029068248124256,4,9,0.5084745762711864,0.0015086320552405272
1100052047.avi,0.3690630602640043,0.012595003719903072,1.0,0.0,0.9935273210207621,0.016357632328382575,0.001996011976999539,0.9853540812929471,0.05772073213741617,0.001031145711055034,0.2937019552434031,0.003284948867663146,0.6324333793061532,0.006597136222779611,0.0031588319709563916,0.013455508072841132,3,7,0.5084745762711864,-8.220152330668277e-05
