clip,split,face_ratio_mean,face_ratio_std,facing_front_frac,head_down_frac,nose_conf_mean,nose_x_std,nose_y_std,eye_conf_mean,eye_nose_dist_mean,eye_nose_dist_std,nose_to_shoulder_mean,nose_to_shoulder_std,shoulder_width_mean,shoulder_width_std,move_mean,move_max,big_moves,longest_still,still_frac,movement_drift
1100141028.avi,Train,0.5385472842046657,0.016560809967380814,1.0,0.0,0.9833494941393535,0.0252079449021552,0.02505809664906369,0.9822439273198446,0.10483857255433952,0.0024121773639805243,0.38644287342302347,0.008681817055425964,0.8479606954314913,0.027500694949900713,0.02498424892297758,0.068526137438523,2,12,0.5084745762711864,0.004060748392604053
1100141029.avi,Train,0.5379250075184778,0.017871595464784656,1.0,0.0,0.983748588959376,0.020654429877859384,0.015117907417383048,0.9820671026905378,0.10230016672093144,0.0022644994841165894,0.3968607354216794,0.007869161994480114,0.8361530242781738,0.012702836579828639,0.021085616979870377,0.04913937751503477,3,11,0.5084745762711864,-0.0005710597560124493
1100141030.avi,Train,0.5191158203622467,0.015177656713824907,1.0,0.0,0.9837199320395787,0.01672207137489965,0.016755009179965676,0.9820362950364748,0.10186129667084973,0.0023887365848285305,0.39286468698145394,0.008542920192236679,0.8371186740081761,0.013388149000118612,0.019051359519580188,0.04970961932273249,3,5,0.5084745762711864,-0.00015917358113765392
1100141031.avi,Train,0.5356768980909214,0.018524499343073934,1.0,0.0,0.9834007829427719,0.014641812184007983,0.010612754229991583,0.9816751296321551,0.10066618345447417,0.0024008754763373704,0.3946242117084975,0.010049033663876168,0.8402165699588535,0.015323809518405904,0.0146365640069286,0.04329739761494408,1,14,0.5084745762711864,-0.010744014169781666
1100141032.avi,Train,0.579901289951398,0.010855931038179074,1.0,0.0,0.9836370011170705,0.026522977088413363,0.02443723770302077,0.9817155574758848,0.10395376378279657,0.0020833285244042173,0.38203757959570983,0.010393635960159285,0.8326235216720612,0.02055694351474019,0.026755914327296838,0.06174094839943674,0,12,0.5084745762711864,0.022503526553317478
1100141033.avi,Train,0.5403658687130022,0.03914986615768052,1.0,0.0,0.9828586637973785,0.015416806454560124,0.019715795972348866,0.9810914670427641,0.10083531394226496,0.0023847102201232677,0.3900345509240992,0.009247147635795587,0.8384661204734651,0.020208012663965824,0.018176496044568804,0.04973367254559997,2,5,0.5084745762711864,-0.007431794682819209
1100141034.avi,Train,0.44684807107281194,0.029471155652322514,1.0,0.0,0.9825298219919205,0.020066307934376373,0.01825649529588594,0.9797156378626823,0.1014527807043837,0.00328440054298151,0.3982189249333249,0.01886382865556528,0.8482199283490154,0.025902843101853618,0.008811520216411272,0.04097180367863134,4,7,0.5084745762711864,0.00712014241510471
1100141035.avi,Train,0.4308690724366899,0.03742632875694968,1.0,0.0,0.9812464416027069,0.04940354856237408,0.053119211759588024,0.9787170425057411,0.10536733318211484,0.004761341967140038,0.39308597686074964,0.020815852465771452,0.8584088192735966,0.02542699512772574,0.03574896028045219,0.09054069052843836,2,7,0.5084745762711864,0.02381081937378035
1100141036.avi,Train,0.45190865256835894,0.053606854906701716,1.0,0.0,0.9825727999210357,0.051201806148476296,0.06024353624474038,0.979867939154307,0.11099198268852979,0.003463220699155799,0.36099834246689616,0.020761591188482923,0.8436211167851984,0.026049414917578128,0.0330438415490108,0.10396502984143058,3,15,0.5084745762711864,-0.021846645704991518
1100141039.avi,Train,0.5103458407420055,0.008162648695011784,1.0,0.0,0.9769223640362422,0.009423673713434298,0.0117632525941626,0.9784700696667036,0.10357981349071398,0.0017466630842775997,0.41818020489511837,0.010989527785605564,0.8872339544638204,0.010461318143348051,0.012568568503698613,0.03718477717659394,2,15,0.5084745762711864,0.006671573958815173
1100141040.avi,Train,0.5093950533555167,0.011490933778451057,1.0,0.0,0.978832087914149,0.023193945633687766,0.02621314383857045,0.9795061965783437,0.10855101529229377,0.002339247943899308,0.39882280956255417,0.01611983072001419,0.8836269031760399,0.01005390029965057,0.02310993084815646,0.05410214140173242,1,14,0.5084745762711864,-0.015534715591070003
1100141042.avi,Train,0.47363912261781693,0.0223893415484219,1.0,0.0,0.9793124288320542,0.019602028884419753,0.024500800181543634,0.9760768542687098,0.0941816741899188,0.0038099508147496027,0.43298870989640975,0.010603794996234865,0.8721994192387125,0.013290938066459819,0.010361172464950247,0.06398151337243659,4,12,0.5084745762711864,-0.011707403556728892
1100141044.avi,Train,0.5573762679338975,0.040675295869435774,1.0,0.0,0.9775934179623922,0.04118355807373011,0.022708304883528173,0.9774946888287862,0.10407078069571862,0.0031839791929579833,0.41374107278353217,0.012506775756830532,0.8901572836633795,0.020992560980798047,0.01944998586738085,0.05547659385925222,2,9,0.5084745762711864,0.00086417114992271
1100141045.avi,Train,0.5943391359675029,0.006978571684877119,1.0,0.0,0.9769657065471014,0.013626012159874015,0.013461356081727964,0.9770688196023305,0.10507578933386383,0.0015197394303702193,0.40848448708204865,0.01132340365772211,0.8998020078696268,0.009808197620287102,0.009546444222378119,0.03396431105584361,4,13,0.5084745762711864,-0.009297468459705211
1100141046.avi,Train,0.5902245317773545,0.01963342018429923,1.0,0.0,0.9772696683804194,0.011841589407484813,0.003815027546082,0.9770123387376467,0.10460262482926905,0.0017370554529286964,0.4094967480215435,0.005656915263861391,0.8966719515806392,0.011037580400105558,0.007342785117254862,0.02631792517134295,3,6,0.5084745762711864,0.002126297115101577
1100141049.avi,Train,0.614196282233311,0.01931217447223281,1.0,0.0,0.9807528575261434,0.016283576598390064,0.02078111062823038,0.97975947757562,0.10825761372778223,0.002381254430537776,0.39635456798796986,0.010832806293753666,0.899699201988397,0.008242293288660333,0.025486524065415534,0.04774119394722886,1,5,0.5084745762711864,-0.004006401927565791
1100141050.avi,Train,0.5908968877706654,0.028670073673785514,1.0,0.0,0.9820049911737442,0.03395540594317808,0.01930909857313591,0.9797440449396769,0.0981789006120763,0.006543035619284598,0.4372202044435486,0.026517054789148595,0.8899733979870194,0.011952012942763499,0.021202906404671953,0.08101029634800423,1,16,0.5084745762711864,-0.013034625371699492
1100141052.avi,Train,0.4386134110591141,0.02208811464071505,1.0,0.0,0.9664267033338547,0.05162488410830135,0.06581828920492278,0.9728992869456609,0.09844688340085117,0.008048940190428965,0.4764024274093765,0.022549708295382206,0.9166738153555936,0.02178391249409268,0.0378890363721112,0.19340532934326207,3,12,0.5084745762711864,-0.03951520478844261
1100141053.avi,Train,0.46776727766944837,0.03937411738675869,1.0,0.0,0.9696288228034973,0.020829260536873184,0.022044840632892984,0.9744080911080043,0.09670988062672245,0.003193898222596869,0.47997177836773475,0.008425300408149285,0.888297393782802,0.022179398065209577,0.022133310708942294,0.07723644513700555,6,11,0.5084745762711864,-0.014816485749910391
1100141054.avi,Train,0.4715047252726033,0.01678301924556655,1.0,0.0,0.9689603875080744,0.009150683781440539,0.017536888729711046,0.9750918512543042,0.10074767847557312,0.004552954801146761,0.46855639318552544,0.011226261226464997,0.9046455549707805,0.03013966242946725,0.01999950750200722,0.05909961719510291,2,8,0.5084745762711864,0.0014675966413441287
1100141055.avi,Train,0.46116945428711226,0.027534573375398934,1.0,0.0,0.9682343463102977,0.012680589761170147,0.033819795240855655,0.9741919239362081,0.10226541598804932,0.0042266509621669834,0.46437088818942146,0.011629028409933996,0.9006903884928149,0.025068220198035673,0.024895771610429485,0.06123739032435026,3,12,0.5084745762711864,-0.006772065929492827
1100141056.avi,Train,0.47139640771947605,0.020450242483581845,1.0,0.0,0.9648635009924571,0.020389345792045276,0.02609183972791255,0.9736699253320694,0.10558332932608411,0.004372564181253416,0.4572933188997212,0.011480103081091568,0.907328124781189,0.0140551317954229,0.026896819648110474,0.06037540337548224,1,5,0.5084745762711864,0.0024218204416257376
1100141057.avi,Train,0.46195202871222546,0.011982526491869034,1.0,0.0,0.9649147232373555,0.012776824836574253,0.019579110467340625,0.9732725545763969,0.10453362532203955,0.0027410091445091694,0.45644892601712794,0.005364148409163947,0.9061754062157967,0.015729593425337703,0.01714642660807689,0.05117762130808404,3,21,0.5084745762711864,-0.013257168640267764
1100142002.avi,Train,0.4747925183949013,0.027698766126054236,1.0,0.0,0.9817643672227859,0.028321469568757886,0.029261248012531837,0.9815651034315427,0.09619691929006981,0.005644306725914149,0.45718555740301975,0.01849247019139107,0.9358257293954264,0.015555027935918132,0.02844085232817237,0.07897413905715273,1,6,0.5084745762711864,0.0006845960880826202
1100142003.avi,Train,0.4951168287866156,0.015116856586962435,1.0,0.0,0.9773177872101466,0.01382198902218821,0.01835806575648002,0.9792771851023038,0.10158172424933794,0.0026807309661441075,0.44125621714917274,0.007663793378014768,0.9233483253727646,0.013421577969624652,0.02319446392603225,0.05031933610223729,1,14,0.5084745762711864,-0.010134703265393855
1100142004.avi,Train,0.49905937622514085,0.013847969477049579,1.0,0.0,0.9777956187725068,0.010175892388915347,0.007591545292825269,0.9796585604548455,0.10431721946573666,0.0031546519758444257,0.43476631215874056,0.007810694075545371,0.9243501770003574,0.013635888661382696,0.011388195504376086,0.0318462186213175,4,9,0.5084745762711864,0.006358363400623174
1100142007.avi,Train,0.49211340372067564,0.010517662470009724,1.0,0.0,0.9758327782154084,0.0077373774432764435,0.00880115597892921,0.9782816931605339,0.10406536799170497,0.0025579361973445775,0.43996657131769545,0.008233434335199748,0.9268772720987383,0.010483600476083653,0.009271049254571543,0.028123320480980464,4,7,0.5084745762711864,-0.004591536132230735
1100142008.avi,Train,0.4934319410647768,0.004849011819232691,1.0,0.0,0.9764555762211482,0.00709652809167677,0.008425736636236343,0.9786987662315368,0.10378773829292216,0.002212566406847957,0.4406227608503643,0.00674086674703183,0.9273155038727778,0.007467908720335482,0.010174912258726248,0.028017268776932915,3,10,0.5084745762711864,0.0007769545490741974
1100142009.avi,Train,0.5018274994956377,0.007940884114341401,1.0,0.0,0.9757794270912806,0.0059773839038578065,0.005635125911602873,0.9785432611902555,0.10290574912355988,0.001943755160169286,0.44023715216507436,0.004264881385370773,0.9279678429565679,0.008662204459247494,0.004951899724227515,0.01787334846696445,2,6,0.5084745762711864,-0.0034846854070241236
1100142010.avi,Train,0.4927947786444261,0.00708611151608612,1.0,0.0,0.9774353295564652,0.006150778008909156,0.005636326619821089,0.9797136664390564,0.10490543474049889,0.00161637262913805,0.4403030277217723,0.00506502450462311,0.9352968630570345,0.009568246795034596,0.007292610816019715,0.02121507455651776,4,9,0.5084745762711864,-0.000961406388536255
1100142011.avi,Train,0.4895881766844726,0.006734294276214257,1.0,0.0,0.9782132168610891,0.007247775973149661,0.007749797944219885,0.9803060814738274,0.10554799582540343,0.0021717266988157584,0.44255212617025247,0.006347279783560892,0.9322581410832211,0.015279128799490484,0.011382361660472328,0.031087531246946156,3,16,0.5084745762711864,-0.006590388423553275
1100142013.avi,Train,0.5125124365502104,0.007054255925141775,1.0,0.0,0.9741686751445134,0.007699639597851882,0.006305390572804688,0.977953672905763,0.10108568837038294,0.0023456198493952366,0.44912596927174314,0.0035030412762915484,0.9310731414555387,0.008926818897543272,0.010139931533997146,0.026130017097612177,4,5,0.5084745762711864,-0.0028954470818425004
1100142014.avi,Train,0.5255865693731486,0.007785244561881251,1.0,0.0,0.9753902951876322,0.005512642882685598,0.006477781200003782,0.9785730004310608,0.09913558867744028,0.0017945643545299052,0.4503603596457589,0.005281823634505247,0.9269118551930554,0.007446351557428708,0.007247465734334099,0.027915310700342415,3,10,0.5084745762711864,0.00791999651792264
1100142015.avi,Train,0.5377162523906652,0.004835877010905903,1.0,0.0,0.976050462325414,0.01013916936512017,0.010320674531009506,0.9787943457563718,0.09568661190250709,0.0017041884649833356,0.44857845360623405,0.0047562956664497155,0.9212196897257255,0.00733096866842345,0.016229138371900733,0.03212985639003917,2,4,0.5084745762711864,0.002198157668181674
1100142017.avi,Train,0.5431607499357087,0.0071375181020796406,1.0,0.0,0.9779962817827861,0.010914907894673073,0.009939745753576793,0.9801742608348528,0.09587313324592164,0.002485801931309813,0.4570690797334518,0.008122986428218066,0.9253389838516164,0.00877169095928945,0.014977899064262199,0.03441505576776269,3,4,0.5084745762711864,-0.0016475887105404843
1100142018.avi,Train,0.5407294911725535,0.007377554207669744,1.0,0.0,0.9755191405614217,0.011556699765591935,0.014202384433908866,0.9784358700116476,0.09759180791014738,0.002963454035478585,0.44527459310172823,0.008711940906581532,0.919991625099671,0.00958682713999981,0.018849747720370996,0.05096727837196026,2,12,0.5084745762711864,0.00012307555569977466
1100142019.avi,Train,0.5360851241984886,0.007370505996104611,1.0,0.0,0.9740903367598851,0.007366099084642923,0.008275369796349904,0.9776453291376431,0.09969304155939167,0.0020323686022492423,0.44336596330478734,0.003693301577821821,0.9221519895543143,0.007540627568324008,0.011439474061637393,0.025323515327051915,3,5,0.5084745762711864,0.003185165160200648
1100142021.avi,Train,0.5286163716338067,0.009813761025160692,1.0,0.0,0.9738905141750972,0.005322040141346444,0.007955814886901167,0.9773356800278028,0.10348750443317592,0.0018821574013244127,0.43735615520248244,0.003980988617059915,0.9241236319909041,0.006918465057124178,0.008536463051596768,0.020924786541391054,2,9,0.5084745762711864,-0.0060502806357456956
1100142022.avi,Train,0.5219904165939311,0.014692371734532044,1.0,0.0,0.9742593000332515,0.010917230769778425,0.013902876478775262,0.9776695027947426,0.1046378973458196,0.002311631149929372,0.43576661150329,0.004377771621240319,0.9263853978370263,0.01053376729709566,0.018373644718242346,0.03815821266538062,2,4,0.5084745762711864,-0.000266103569215935
1100142023.avi,Train,0.49976574869318047,0.009569187366936563,1.0,0.0,0.9755841344594955,0.008637011992544139,0.007589503461265431,0.9782305369774501,0.10483361081188484,0.002150242630060157,0.4371488633106616,0.005309438183701102,0.9327269810744362,0.009686237747592509,0.01060653457534553,0.02339924996966823,2,20,0.5084745762711864,0.004245410620391601
1100142024.avi,Train,0.49712790331123013,0.014074658655101456,1.0,0.0,0.97559621433417,0.017973001356414765,0.019304121446011138,0.97791132380565,0.10037679991231287,0.006615304340645507,0.44042847258431295,0.009429061603029521,0.9344923037844605,0.009032785551378673,0.014847982542722226,0.04854611102152317,4,5,0.5084745762711864,-0.0045659361640712805
1100142027.avi,Train,0.5034079072497238,0.007341969132773416,1.0,0.0,0.9766131023565928,0.015086239653287078,0.015652070591220084,0.978906373679638,0.09982897054199996,0.0020718914900313295,0.44008118122023515,0.007447477783183319,0.9272886360964641,0.015027486825330706,0.0216995191202107,0.05087729829347835,1,3,0.5084745762711864,0.004114935509552546
1100142028.avi,Train,0.5348312421967942,0.025993651633274547,1.0,0.0,0.9809573998053869,0.018828451168858003,0.015281160067123172,0.9817363917827606,0.09830807235632803,0.002760661837983984,0.4277776850907237,0.00813813770603678,0.9135015943052669,0.0215933076624925,0.01753687403495197,0.05104733038711861,2,12,0.5084745762711864,0.004607854232780224
1100142029.avi,Train,0.5455677973475626,0.012436081427227665,1.0,0.0,0.9779633829991022,0.014882930541280821,0.01676151989921541,0.9799475505948066,0.09541386436871967,0.0049799412061128446,0.4448922101482348,0.009579039992293481,0.9241220299325366,0.024402894906785873,0.02003750654185467,0.04994598018433528,4,3,0.5084745762711864,0.003836159482753884
1100142030.avi,Train,0.5049194068780873,0.05108146712696651,1.0,0.0,0.9648985455433527,0.07425687435287895,0.0612054580525629,0.9747325787941615,0.09534824668716306,0.006546103324288181,0.45342355621117564,0.016082407472206035,0.9453755766783298,0.015930750783972426,0.034553142909386304,0.1342721470209703,4,21,0.5084745762711864,-0.03563622177965081
1100142031.avi,Train,0.5086273117162636,0.011398508527095431,1.0,0.0,0.9625840216875077,0.021008870503624523,0.026021782404010953,0.9745281845331192,0.09445425562483498,0.003996478231412326,0.44710264110944115,0.010623427462784862,0.9490533238244366,0.009696677527576802,0.02027762165657842,0.10469176794091155,3,10,0.5084745762711864,-0.012815550543542688
1100142032.avi,Train,0.5372821826285862,0.009304505374778765,1.0,0.0,0.961651078859965,0.00988186372956061,0.006823723983041901,0.9741691743334134,0.08805253582673295,0.0018226758761911834,0.4658255230814807,0.005833769548498821,0.9445212446738237,0.008076655851273172,0.006485214955671316,0.031340104544873265,4,8,0.5084745762711864,-0.0024800230132289167
1100142033.avi,Train,0.5195919211752329,0.010391092334676612,1.0,0.0,0.9631232609351476,0.020224934686381795,0.02319498950631014,0.9749792064229648,0.09633791622640647,0.0036514046771239624,0.4397381983140496,0.01073569547724899,0.9456031669561121,0.007911125094888437,0.02935046766920861,0.07218693783011301,2,4,0.5084745762711864,-0.011566246256585002
1100142034.avi,Train,0.5182468655214455,0.03391940320035323,1.0,0.0,0.9625191658735275,0.025758011317312368,0.02809492117544616,0.9738656257589658,0.09682901968098469,0.003702058515671798,0.44889564527561343,0.008264687233620872,0.9483591027840769,0.012703962531577462,0.02173693256522992,0.06265627066087506,3,11,0.5084745762711864,0.00575949822841967
1100142035.avi,Train,0.4970555854982864,0.01128671605174418,1.0,0.0,0.9609693626562754,0.014216467142697732,0.005293766637279133,0.9737455020348231,0.09857383660222159,0.0019431711642761522,0.4515666956961738,0.004225425106576465,0.9698026272823497,0.00587310783646944,0.0060289638112538445,0.015734096695471985,2,7,0.5084745762711864,-0.0016126290353444773
1100142038.avi,Train,0.4521971981788568,0.03878335551092746,1.0,0.0,0.9752895832061768,0.1384948810218601,0.05206655532460024,0.9784066294630368,0.09847628958632768,0.008261551959683845,0.43052870114357283,0.04065871385049587,0.9424738536477355,0.021448258312052097,0.04165337595183559,0.1966575367384923,2,6,0.5084745762711864,0.01908243214061317
1100142041.avi,Train,0.5118081560323532,0.0215874684121793,1.0,0.0,0.9845636467138926,0.018368340210002054,0.029064700813102442,0.9835640822847684,0.09748424505891257,0.006914857974961786,0.3919697449588082,0.02147392728216248,0.8860065154935726,0.029110257440484233,0.025407191885656825,0.07922896185776035,4,9,0.5084745762711864,0.015102496893638656
1100142043.avi,Train,0.48505016966017606,0.008664550114932763,1.0,0.0,0.9816864868005116,0.01087359442951569,0.014107312057165006,0.9809475322564443,0.10799578096239525,0.0029112770822318007,0.37066340888832977,0.009958047121626911,0.8603397787327124,0.011227361867658069,0.014908111450352425,0.04282531511171394,4,6,0.5084745762711864,-0.003907737786165594
1100142044.avi,Train,0.4933916587454925,0.010192833209570934,1.0,0.0,0.982936077316602,0.013156000140127522,0.024041524051081745,0.9820789292454719,0.09794838951716361,0.004896962614463861,0.4073877929795758,0.01589206104965309,0.8665958934449083,0.01261522378461638,0.020912478457644386,0.04568086024587087,2,5,0.5084745762711864,0.005488559181204139
1100142045.avi,Train,0.4992022786692551,0.00968675916022438,1.0,0.0,0.9843425114949544,0.008445021997920842,0.010032583432102844,0.9832763825853665,0.09585440098825568,0.0023959750462359333,0.4007125718652088,0.006207790553960117,0.8628886929973841,0.021455961594537932,0.00992085966172897,0.03838576197318649,4,14,0.5084745762711864,-0.010436606463868535
1100142046.avi,Train,0.5030498245903537,0.007092630154000563,1.0,0.0,0.9843254466851552,0.007992368937143467,0.013037869529320043,0.9835968102018039,0.10047662135280293,0.0021553225437997824,0.3878915558966433,0.007629822222230471,0.8658803433660277,0.01005653616509379,0.013264444223786413,0.03147055972133816,2,15,0.5084745762711864,-0.006388064165167365
1100142048.avi,Train,0.5070517186954698,0.00578214028898078,1.0,0.0,0.984402592976888,0.002732397517824898,0.004813058424066895,0.9832396949330966,0.10484437148802114,0.0015654676332545036,0.38250111635066086,0.005867688041304966,0.8759397430908046,0.02491516162366862,0.0049453497947045035,0.013925358832231578,4,6,0.5084745762711864,0.0014647419793067436
1100142049.avi,Train,0.5000220907688123,0.005129180995920999,1.0,0.0,0.984733697772026,0.012787560482797668,0.004511007041561573,0.9827347129583359,0.1039728833284992,0.0021617127752297407,0.3695506429505774,0.006671020764741216,0.8263794359954005,0.020452089175521514,0.003809726491388138,0.017888804788013093,3,5,0.5084745762711864,-0.0016740852863708204
1100142050.avi,Train,0.49518533371398227,0.005770917694397244,1.0,0.0,0.9848753253618876,0.0023789786497976375,0.003153722527174227,0.9828731119632721,0.10603699059830958,0.0016651064809536298,0.3559680322047793,0.006270101626265147,0.8198975257064313,0.005564498697695764,0.003044759560691648,0.006845897320642313,3,3,0.5084745762711864,-0.0006955463731176362
1100142051.avi,Train,0.49449518171419565,0.00348788843675114,1.0,0.0,0.9850707203149796,0.0017966108018255716,0.002355068286057834,0.9829513212045033,0.10836040962679534,0.0010370121943722424,0.34295113756405154,0.006392083986329998,0.8185827679825126,0.005227515658678623,0.0026075144190073982,0.006970633473392404,4,4,0.5084745762711864,9.783349168825334e-05
1100142052.avi,Train,0.5016887648780457,0.007725253640296399,1.0,0.0,0.9842610667149226,0.003406549165333041,0.003353157880915672,0.9828693469365438,0.10939081909893832,0.0019076430754480828,0.3415650747170256,0.006872564242494514,0.8337253293630936,0.022059596748864284,0.0038113610322969317,0.011764114552814103,4,8,0.5084745762711864,-0.001693210397346215
1100142053.avi,Train,0.49973701388954833,0.005644733953027709,1.0,0.0,0.9851301858822504,0.0061460196833366355,0.006329786132460063,0.9827706113457679,0.10862252677978394,0.0011880062665593123,0.3455615553555896,0.00579392994918536,0.8084366618884448,0.00685907838365164,0.004335452199400848,0.024382890226452143,5,6,0.5084745762711864,0.004129405111294001
1100142056.avi,Train,0.4822560446616478,0.024033236904200034,1.0,0.0,0.9851243207852046,0.01473984161096258,0.02116393531368937,0.9830066134532293,0.09729849257004555,0.0052487415661748105,0.4057690709213267,0.018032996600568754,0.8500000681221811,0.024249414637870927,0.017266220629971338,0.03818609248342053,4,13,0.5084745762711864,0.005963695436887649
1100142057.avi,Train,0.4958028259511119,0.011593125257538802,1.0,0.0,0.9851719359556834,0.014936316543185292,0.016031538359220384,0.9829717005292574,0.09738730614606034,0.004737559350987299,0.41629653872788175,0.013986224502014677,0.8662761669142028,0.012887924152360656,0.01019572386212778,0.02949199941969583,2,12,0.5084745762711864,-0.009358500216967505
1100142058.avi,Train,0.49916455757337386,0.011012797046464871,1.0,0.0,0.9848004072904587,0.011308373526522255,0.01130244690887262,0.9824376891056696,0.0975771127927433,0.0022415480307551986,0.4178643274512604,0.009302747779934445,0.8507297095255334,0.01792900729864306,0.014126802945276525,0.026802535698479672,0,8,0.5084745762711864,0.0036348604844622153
1100142059.avi,Train,0.49251487828650947,0.017580501436820932,1.0,0.0,0.9848456263542176,0.01643749811070047,0.015312775225299238,0.9830813149611155,0.09896177643547176,0.004151623008148154,0.40989200183295255,0.019139928449928272,0.8559953009041792,0.02805593049160063,0.009659426119990133,0.02720488712033315,1,6,0.5084745762711864,-0.0045010685246253835
1100142060.avi,Train,0.50128620038724,0.013408048936374543,1.0,0.0,0.9854701330264409,0.0177038180141877,0.015803585291943725,0.9837086856365204,0.09767379335130717,0.00444999932098927,0.40963650791297945,0.023186639413552958,0.8676667892009624,0.014521473999776206,0.005972233954589083,0.022256086313699425,2,10,0.5084745762711864,-0.0014820649098234787
1100151003.avi,Train,0.5157229216000341,0.04325989004279184,1.0,0.0,0.9861647963523865,0.034398167166355645,0.023690223690454464,0.9812591627240181,0.10382063127437993,0.004126995214821302,0.3599719572248069,0.018142553776858195,0.817825249501574,0.008360962421230632,0.007679997957283656,0.033688055928761514,4,13,0.5084745762711864,0.003394321113666908
1100151004.avi,Train,0.5610690031254001,0.004576035229787153,1.0,0.0,0.9860326478878657,0.005014331073419206,0.009464402608148414,0.9830080086986224,0.10711775702967036,0.0022328593409316044,0.3464832746496055,0.00905763014490296,0.8101082541650381,0.005062217184564457,0.003352547050892068,0.009929002330950792,3,6,0.5084745762711864,0.0006469589567738741
1100151008.avi,Train,0.4589187458043653,0.06473254283317825,1.0,0.0,0.9779958595832189,0.03906291900089122,0.0372064230324605,0.9785591219862302,0.10540402338123682,0.005790296946959739,0.38095673255539186,0.02642645153262195,0.7867787794634099,0.05666793429541084,0.01385409956840356,0.05602125450654087,2,10,0.5084745762711864,0.003945449752180821
1100151009.avi,Train,0.4200961485577703,0.04898603211983659,0.9666666666666667,0.0,0.9772688905398051,0.033064744594159416,0.014968693958557806,0.9762643029292425,0.10737950039798476,0.0034595163274173234,0.38976767816153723,0.013070206825837767,0.8406524184470476,0.01483673587153562,0.00872632724884362,0.0847407179289838,2,9,0.5084745762711864,-0.00872241878972869
1100151010.avi,Train,0.4759634810444973,0.08576705001398235,1.0,0.0,0.9791339119275411,0.030723168081806848,0.027976077356706888,0.9773624946673711,0.10963504786288093,0.00431298967783573,0.3815072413519393,0.017539026389666014,0.8321195780627122,0.030146414005625986,0.012248170003809867,0.05283107755044457,4,9,0.5084745762711864,0.01143788337176884
1100151011.avi,Train,0.5231361723926198,0.04887580867672192,1.0,0.0,0.9893854369719823,0.07910736198280204,0.04356022306796972,0.9878441179792087,0.10971374377232129,0.005256183729068954,0.29672418414588714,0.05962092541683657,0.8195299590948353,0.038393227032933436,0.017955112143346937,0.14048338774730293,3,8,0.5084745762711864,0.021590161490638256
1100151012.avi,Train,0.5843849315073968,0.012038296883523513,1.0,0.0,0.9897973606983821,0.016905799637600097,0.023760284937863373,0.9871340160568555,0.11069918893407468,0.004428875925694229,0.3068116269448488,0.0257520033157416,0.7807298204601041,0.030665825947975504,0.0061619222215924824,0.03324666411214394,2,5,0.5084745762711864,0.0022614682751909768
1100151013.avi,Train,0.5885059968816759,0.010285427214953322,1.0,0.0,0.9871027290821075,0.002845122517003782,0.004194211298091411,0.9846945479512215,0.11029585172352462,0.0028554791391922924,0.32267246579240094,0.017779682762207108,0.773852312841678,0.024500234453455574,0.004069300166450912,0.011729079887859125,2,5,0.5084745762711864,-0.0003128503957169149
1100151014.avi,Train,0.5862252553194648,0.009618156644973301,1.0,0.0,0.9836268653472264,0.004282484635912725,0.0024843977858503533,0.9835723797480266,0.11123545578454622,0.0023005001474842393,0.3514538293834926,0.01609659238317109,0.8160363991114218,0.022096129031262953,0.0024708929289885394,0.007556615828515424,3,6,0.5084745762711864,-0.0003471930551400826
1100151015.avi,Train,0.6040899837087057,0.007750121813083003,1.0,0.0,0.9836661507685979,0.0034485778908575427,0.0029103234421788597,0.9831664825479189,0.10953515854176223,0.0016222798231673768,0.35653332724462616,0.013477510350234813,0.8115502277220354,0.020704569801136868,0.003564523598397438,0.011629638030134578,4,6,0.5084745762711864,-0.0014105353046699755
1100151016.avi,Train,0.5630653474835984,0.043114764505985295,1.0,0.0,0.9839073618253072,0.015014670665531303,0.04291009096896004,0.9835028866926829,0.10345014352139599,0.012402468500203531,0.3538248820488672,0.04880621534238452,0.7980709316165063,0.024665104149899204,0.014277187772950633,0.11324605594576553,3,22,0.5084745762711864,0.017497593227345697
1100151017.avi,Train,0.52146654414536,0.008696909841702821,1.0,0.0,0.9840837667385737,0.009514745890841992,0.009233773104008174,0.9843158687154452,0.10394067984923999,0.002554338820070039,0.35325469858689656,0.021891316099007557,0.7946545982828969,0.028732452395065753,0.006320365870068564,0.02182826361012554,2,9,0.5084745762711864,-0.006751372701386257
1100151018.avi,Train,0.526321386554671,0.004528374396470375,1.0,0.0,0.9817446390787761,0.004843106963086044,0.0022973670526793234,0.9830041766166687,0.10401757850379949,0.0015307723194961753,0.368392369188628,0.008088817930243969,0.809380002234049,0.012429871667181134,0.004101188629229646,0.015209929289880032,2,6,0.5084745762711864,0.0016327079257707944
1100151019.avi,Train,0.541601548415225,0.013215016338317148,1.0,0.0,0.9814375668764115,0.008784395559185003,0.005763167583209273,0.9820903778076172,0.1023055361737086,0.002650345095377493,0.3807813579896958,0.00822305625619269,0.7975184012745232,0.020715915074143464,0.005320781856047309,0.018681451432203355,4,9,0.5084745762711864,0.001185131370017317
1100151020.avi,Train,0.5517332843872211,0.006267955922320254,1.0,0.0,0.9797076861063639,0.0034246607877895427,0.0023126249566740357,0.9814742296934128,0.10225965048863689,0.0015067568116531999,0.38221803275679134,0.007685760255951464,0.8012889139678941,0.022352785001934834,0.003953215074672667,0.013264771752823822,2,8,0.5084745762711864,-0.002474507295328686
